threshold,tp,tn,fp,fn,precision,recall,accuracy,overcount,F_4
5.0,1325.0,56557.0,1098.0,1020.0,0.5468427569129178,0.5650319829424307,0.9647,0.4682302771855011,0.5639285982525098
5.1000000000000005,1312.0,56580.0,1075.0,1033.0,0.5496439044826141,0.5594882729211087,0.9648666666666667,0.4584221748400853,0.5588994412007918
5.2,1290.0,56616.0,1039.0,1055.0,0.5538857878917991,0.5501066098081023,0.9651,0.4430703624733475,0.5503274862606339
5.3,1279.0,56645.0,1010.0,1066.0,0.5587592835299258,0.5454157782515991,0.9654,0.43070362473347545,0.5461830239393102
5.4,1257.0,56668.0,987.0,1088.0,0.5601604278074866,0.5360341151385928,0.9654166666666667,0.4208955223880597,0.537395634242028
5.5,1257.0,56699.0,956.0,1088.0,0.5680072300045188,0.5360341151385928,0.9659333333333333,0.40767590618336885,0.5378149145546524
5.6000000000000005,1227.0,56724.0,931.0,1118.0,0.5685820203892493,0.5232409381663113,0.96585,0.3970149253731343,0.525706940874036
5.7,1221.0,56737.0,918.0,1124.0,0.5708274894810659,0.520682302771855,0.9659666666666666,0.39147121535181234,0.5233868730931189
5.800000000000001,1211.0,56742.0,913.0,1134.0,0.57015065913371,0.5164179104477612,0.9658833333333333,0.38933901918976543,0.5192967409948542
5.9,1212.0,56749.0,906.0,1133.0,0.5722379603399433,0.5168443496801706,0.9660166666666666,0.3863539445628998,0.5198042282658056
6.0,1202.0,56759.0,896.0,1143.0,0.572926596758818,0.5125799573560768,0.9660166666666666,0.382089552238806,0.5157756575294058
6.1,1181.0,56777.0,878.0,1164.0,0.5735794074793589,0.5036247334754798,0.9659666666666666,0.3744136460554371,0.5072639531064453
6.2,1176.0,56787.0,868.0,1169.0,0.5753424657534246,0.5014925373134328,0.96605,0.3701492537313433,0.5053078556263269
6.3,1157.0,56808.0,847.0,1188.0,0.5773453093812375,0.4933901918976546,0.9660833333333333,0.3611940298507463,0.49764699929156964
6.4,1140.0,56813.0,842.0,1205.0,0.5751765893037336,0.4861407249466951,0.9658833333333333,0.35906183368869937,0.49060807047744415
6.5,1114.0,56849.0,806.0,1231.0,0.5802083333333333,0.4750533049040512,0.96605,0.3437100213219616,0.4801724137931035
6.6000000000000005,1099.0,56854.0,801.0,1246.0,0.578421052631579,0.46865671641791046,0.9658833333333333,0.3415778251599147,0.47394723490613894
6.7,1090.0,56865.0,790.0,1255.0,0.5797872340425532,0.464818763326226,0.9659166666666666,0.3368869936034115,0.47030456852791874
6.800000000000001,1077.0,56867.0,788.0,1268.0,0.5774798927613941,0.45927505330490404,0.9657333333333333,0.33603411513859277,0.46487241335533835
6.9,1067.0,56874.0,781.0,1278.0,0.5773809523809523,0.4550106609808102,0.9656833333333333,0.33304904051172707,0.46075492786019095
7.000000000000001,1062.0,56889.0,766.0,1283.0,0.5809628008752735,0.4528784648187633,0.96585,0.32665245202558635,0.45882891125343095
7.1000000000000005,1051.0,56903.0,752.0,1294.0,0.5829173599556295,0.44818763326226013,0.9659,0.320682302771855,0.4543651298222415
7.200000000000001,1047.0,56904.0,751.0,1298.0,0.582313681868743,0.4464818763326226,0.96585,0.32025586353944563,0.45269342285975883
7.3,1037.0,56907.0,748.0,1308.0,0.580952380952381,0.4422174840085288,0.9657333333333333,0.31897654584221746,0.4485180002544205
7.3999999999999995,1024.0,56919.0,736.0,1321.0,0.5818181818181818,0.4366737739872068,0.9657166666666667,0.3138592750533049,0.4431771894093686
7.5,1021.0,56929.0,726.0,1324.0,0.5844304522037779,0.4353944562899787,0.9658333333333333,0.3095948827292111,0.44202511014337736
7.6,1013.0,56936.0,719.0,1332.0,0.5848729792147807,0.4319829424307036,0.9658166666666667,0.3066098081023454,0.43872923672679104
7.7,1000.0,56946.0,709.0,1345.0,0.5851375073142189,0.42643923240938164,0.9657666666666667,0.3023454157782516,0.43335287669836087
7.8,982.0,56948.0,707.0,1363.0,0.581409117821196,0.4187633262260128,0.9655,0.30149253731343284,0.42576959371572853
7.9,969.0,56955.0,700.0,1376.0,0.5805871779508688,0.41321961620469083,0.9654,0.29850746268656714,0.42034754650539696
8.0,959.0,56962.0,693.0,1386.0,0.5805084745762712,0.408955223880597,0.96535,0.2955223880597015,0.4161901358112938
8.1,947.0,56986.0,669.0,1398.0,0.5860148514851485,0.4038379530916844,0.96555,0.28528784648187633,0.41136038430089933
8.200000000000001,942.0,56991.0,664.0,1403.0,0.5865504358655044,0.4017057569296375,0.96555,0.2831556503198294,0.4092930532126975
8.3,929.0,56996.0,659.0,1416.0,0.5850125944584383,0.3961620469083156,0.9654166666666667,0.2810234541577825,0.4038304183287307
8.4,917.0,57013.0,642.0,1428.0,0.5881975625400898,0.39104477611940297,0.9655,0.27377398720682306,0.39890990045804653
8.5,913.0,57024.0,631.0,1432.0,0.591321243523316,0.38933901918976543,0.9656166666666667,0.2690831556503198,0.3973223428220356
8.600000000000001,898.0,57037.0,618.0,1447.0,0.5923482849604221,0.3829424307036247,0.9655833333333333,0.2635394456289979,0.39107490521569827
8.700000000000001,898.0,57047.0,608.0,1447.0,0.5962815405046481,0.3829424307036247,0.96575,0.259275053304904,0.3911751140265463
8.799999999999999,892.0,57051.0,604.0,1453.0,0.5962566844919787,0.38038379530916844,0.9657166666666667,0.25756929637526654,0.3886610621283576
8.9,892.0,57056.0,599.0,1453.0,0.5982562038900067,0.38038379530916844,0.9658,0.25543710021321964,0.3887108764194715
9.0,878.0,57069.0,586.0,1467.0,0.5997267759562842,0.3744136460554371,0.9657833333333333,0.24989339019189766,0.38287502565154935
9.1,878.0,57070.0,585.0,1467.0,0.6001367053998633,0.3744136460554371,0.9658,0.24946695095948826,0.38288484724110505
9.2,873.0,57075.0,580.0,1472.0,0.6008258774948383,0.3722814498933902,0.9658,0.24733475479744135,0.3808020937572166
9.3,864.0,57076.0,579.0,1481.0,0.5987525987525988,0.36844349680170574,0.9656666666666667,0.24690831556503198,0.3769730256910402
9.4,855.0,57085.0,570.0,1490.0,0.6,0.3646055437100213,0.9656666666666667,0.24307036247334754,0.3732186416741558
9.5,847.0,57089.0,566.0,1498.0,0.5994338287331918,0.3611940298507463,0.9656,0.24136460554371003,0.36984049520971923
9.6,835.0,57092.0,563.0,1510.0,0.5972818311874106,0.35607675906183367,0.96545,0.24008528784648187,0.3647412508350891
9.700000000000001,833.0,57100.0,555.0,1512.0,0.6001440922190202,0.35522388059701493,0.96555,0.23667377398720682,0.3639611390973579
9.8,831.0,57121.0,534.0,1514.0,0.6087912087912087,0.3543710021321962,0.9658666666666667,0.2277185501066098,0.3633020444901634
9.9,819.0,57119.0,536.0,1526.0,0.6044280442804428,0.3492537313432836,0.9656333333333333,0.22857142857142856,0.3581479099678456
10.0,814.0,57129.0,526.0,1531.0,0.6074626865671642,0.3471215351812367,0.9657166666666667,0.22430703624733475,0.35609881626351
10.100000000000001,806.0,57141.0,514.0,1539.0,0.6106060606060606,0.3437100213219616,0.9657833333333333,0.21918976545842217,0.3527806385169928
10.200000000000001,796.0,57149.0,506.0,1549.0,0.6113671274961597,0.3394456289978678,0.96575,0.21577825159914713,0.34856524650971094
10.3,779.0,57152.0,503.0,1566.0,0.6076443057722309,0.3321961620469083,0.9655166666666667,0.214498933901919,0.3412968403690531
10.4,754.0,57157.0,498.0,1591.0,0.6022364217252396,0.3215351812366738,0.9651833333333333,0.21236673773987208,0.3305994016300423
10.5,745.0,57158.0,497.0,1600.0,0.5998389694041868,0.31769722814498935,0.96505,0.21194029850746268,0.32673752644342396
10.6,731.0,57164.0,491.0,1614.0,0.5981996726677578,0.311727078891258,0.9649166666666666,0.2093816631130064,0.3207629962314801
10.7,722.0,57165.0,490.0,1623.0,0.5957095709570958,0.30788912579957356,0.9647833333333333,0.208955223880597,0.31689559020964575
10.8,718.0,57171.0,484.0,1627.0,0.5973377703826955,0.306183368869936,0.9648166666666667,0.20639658848614073,0.3152213212127473
10.9,702.0,57184.0,471.0,1643.0,0.59846547314578,0.29936034115138593,0.9647666666666667,0.20085287846481875,0.30842788101206936
11.0,682.0,57184.0,471.0,1663.0,0.5915004336513443,0.2908315565031983,0.9644333333333334,0.20085287846481875,0.29979572311431746
11.1,678.0,57190.0,465.0,1667.0,0.5931758530183727,0.28912579957356077,0.9644666666666667,0.19829424307036247,0.29811447637275945
11.200000000000001,662.0,57194.0,461.0,1683.0,0.5894924309884239,0.2823027718550107,0.9642666666666667,0.19658848614072494,0.2912299769686619
11.3,663.0,57199.0,456.0,1682.0,0.5924932975871313,0.28272921108742005,0.9643666666666667,0.19445628997867803,0.2917000957581718
11.4,653.0,57199.0,456.0,1692.0,0.5888187556357078,0.27846481876332624,0.9642,0.19445628997867803,0.28737477025033004
11.5,647.0,57198.0,457.0,1698.0,0.5860507246376812,0.27590618336886996,0.9640833333333333,0.19488272921108743,0.2847711267605634
11.600000000000001,643.0,57199.0,456.0,1702.0,0.5850773430391265,0.2742004264392324,0.9640333333333333,0.19445628997867803,0.283047204743779
11.700000000000001,624.0,57217.0,438.0,1721.0,0.5875706214689266,0.26609808102345417,0.9640166666666666,0.18678038379530917,0.27494686641439015
11.8,624.0,57217.0,438.0,1721.0,0.5875706214689266,0.26609808102345417,0.9640166666666666,0.18678038379530917,0.27494686641439015
11.9,619.0,57222.0,433.0,1726.0,0.5884030418250951,0.26396588486140726,0.9640166666666666,0.18464818763326227,0.2728144768225656
12.0,604.0,57222.0,433.0,1741.0,0.5824493731918997,0.25756929637526654,0.9637666666666667,0.18464818763326227,0.2663070259615634
12.1,601.0,57223.0,432.0,1744.0,0.5818005808325266,0.2562899786780384,0.9637333333333333,0.18422174840085287,0.2650118019349985
12.2,597.0,57224.0,431.0,1748.0,0.580739299610895,0.25458422174840084,0.9636833333333333,0.1837953091684435,0.2632821417453564
12.3,592.0,57224.0,431.0,1753.0,0.5786901270772239,0.25245202558635393,0.9636,0.1837953091684435,0.2611109669719534
12.4,587.0,57224.0,431.0,1758.0,0.5766208251473477,0.250319829424307,0.9635166666666667,0.1837953091684435,0.25893922881311954
12.5,578.0,57235.0,420.0,1767.0,0.5791583166332666,0.2464818763326226,0.96355,0.1791044776119403,0.25510151098187867
12.6,564.0,57246.0,409.0,1781.0,0.579650565262076,0.24051172707889126,0.9635,0.1744136460554371,0.24908424908424912
12.7,564.0,57256.0,399.0,1781.0,0.5856697819314641,0.24051172707889126,0.9636666666666667,0.1701492537313433,0.2491489748720214
12.8,559.0,57256.0,399.0,1786.0,0.5835073068893528,0.23837953091684436,0.9635833333333333,0.1701492537313433,0.24697229585737304
12.9,549.0,57256.0,399.0,1796.0,0.5791139240506329,0.23411513859275054,0.9634166666666667,0.1701492537313433,0.24261724030362902
13.0,547.0,57256.0,399.0,1798.0,0.5782241014799154,0.23326226012793178,0.9633833333333334,0.1701492537313433,0.2417459574689336
13.100000000000001,543.0,57257.0,398.0,1802.0,0.5770456960680127,0.23155650319829424,0.9633333333333334,0.1697228144989339,0.24000936013104182
13.200000000000001,539.0,57268.0,387.0,1806.0,0.58207343412527,0.2298507462686567,0.96345,0.1650319829424307,0.23833428705196902
13.3,533.0,57272.0,383.0,1812.0,0.5818777292576419,0.22729211087420043,0.9634166666666667,0.16332622601279317,0.23574253304193982
13.4,525.0,57274.0,381.0,1820.0,0.5794701986754967,0.22388059701492538,0.9633166666666667,0.1624733475479744,0.23226461250195182
13.5,511.0,57275.0,380.0,1834.0,0.5735129068462402,0.21791044776119403,0.9631,0.16204690831556504,0.22615917315352377
13.600000000000001,511.0,57280.0,375.0,1834.0,0.5767494356659142,0.21791044776119403,0.9631833333333333,0.15991471215351813,0.2261886163620268
13.700000000000001,507.0,57284.0,371.0,1838.0,0.5774487471526196,0.2162046908315565,0.9631833333333333,0.1582089552238806,0.22446481587582687
13.8,507.0,57289.0,366.0,1838.0,0.5807560137457045,0.2162046908315565,0.9632666666666667,0.1560767590618337,0.2244940483942385
13.900000000000002,504.0,57291.0,364.0,1841.0,0.5806451612903226,0.21492537313432836,0.96325,0.15522388059701492,0.22319474835886216
14.000000000000002,503.0,57295.0,360.0,1842.0,0.5828505214368482,0.214498933901919,0.9633,0.1535181236673774,0.22278091863585442
14.100000000000001,503.0,57295.0,360.0,1842.0,0.5828505214368482,0.214498933901919,0.9633,0.1535181236673774,0.22278091863585442
14.200000000000001,503.0,57300.0,355.0,1842.0,0.5862470862470862,0.214498933901919,0.9633833333333334,0.1513859275053305,0.2228099431966231
14.3,497.0,57299.0,356.0,1848.0,0.5826494724501758,0.21194029850746268,0.9632666666666667,0.15181236673773987,0.2201808563312746
14.400000000000002,485.0,57299.0,356.0,1860.0,0.5766944114149821,0.2068230277185501,0.9630666666666666,0.15181236673773987,0.21493183180834705
14.499999999999998,481.0,57305.0,350.0,1864.0,0.5788206979542719,0.2051172707889126,0.9631,0.14925373134328357,0.2132147792756382
14.6,477.0,57316.0,339.0,1868.0,0.5845588235294118,0.20341151385927506,0.9632166666666667,0.14456289978678039,0.21152441569282138
14.7,477.0,57317.0,338.0,1868.0,0.5852760736196319,0.20341151385927506,0.9632333333333334,0.14413646055437102,0.211529933481153
14.799999999999999,472.0,57317.0,338.0,1873.0,0.582716049382716,0.20127931769722815,0.96315,0.14413646055437102,0.20933994260370467
14.899999999999999,472.0,57319.0,336.0,1873.0,0.5841584158415841,0.20127931769722815,0.9631833333333333,0.14328358208955225,0.20935086620747234
15.0,467.0,57320.0,335.0,1878.0,0.5822942643391521,0.19914712153518124,0.9631166666666666,0.14285714285714285,0.20716559678513646
15.1,467.0,57330.0,325.0,1878.0,0.5896464646464646,0.19914712153518124,0.9632833333333334,0.13859275053304904,0.2072196700772604
15.2,467.0,57335.0,320.0,1878.0,0.5933926302414231,0.19914712153518124,0.9633666666666667,0.13646055437100213,0.2072467173101522
15.299999999999999,463.0,57341.0,314.0,1882.0,0.5958815958815958,0.1974413646055437,0.9634,0.13390191897654585,0.20552523696373087
15.4,463.0,57341.0,314.0,1882.0,0.5958815958815958,0.1974413646055437,0.9634,0.13390191897654585,0.20552523696373087
15.5,458.0,57346.0,309.0,1887.0,0.5971316818774446,0.1953091684434968,0.9634,0.13176972281449895,0.20335884242693342
15.6,448.0,57350.0,305.0,1897.0,0.5949535192563081,0.191044776119403,0.9633,0.1300639658848614,0.1989914561178899
15.7,448.0,57355.0,300.0,1897.0,0.5989304812834224,0.191044776119403,0.9633833333333334,0.1279317697228145,0.1990174558377757
15.8,440.0,57354.0,301.0,1905.0,0.5937921727395412,0.18763326226012794,0.9632333333333334,0.12835820895522387,0.19549933352499935
15.9,432.0,57365.0,290.0,1913.0,0.5983379501385041,0.18422174840085287,0.9632833333333334,0.12366737739872068,0.19204016526332301
16.0,432.0,57365.0,290.0,1913.0,0.5983379501385041,0.18422174840085287,0.9632833333333334,0.12366737739872068,0.19204016526332301
16.1,419.0,57372.0,283.0,1926.0,0.5968660968660968,0.17867803837953092,0.9631833333333333,0.12068230277185502,0.18635864162000942
16.2,413.0,57376.0,279.0,1932.0,0.596820809248555,0.1761194029850746,0.96315,0.11897654584221748,0.1837380927457343
16.3,409.0,57377.0,278.0,1936.0,0.5953420669577875,0.1744136460554371,0.9631,0.11855010660980811,0.18198235925353992
16.400000000000002,409.0,57377.0,278.0,1936.0,0.5953420669577875,0.1744136460554371,0.9631,0.11855010660980811,0.18198235925353992
16.5,409.0,57382.0,273.0,1936.0,0.5997067448680352,0.1744136460554371,0.9631833333333333,0.11641791044776119,0.1820061776870321
16.6,409.0,57382.0,273.0,1936.0,0.5997067448680352,0.1744136460554371,0.9631833333333333,0.11641791044776119,0.1820061776870321
16.7,404.0,57387.0,268.0,1941.0,0.6011904761904762,0.1722814498933902,0.9631833333333333,0.11428571428571428,0.1798282362798492
16.8,404.0,57392.0,263.0,1941.0,0.6056971514242878,0.1722814498933902,0.9632666666666667,0.11215351812366738,0.1798517820200592
16.900000000000002,404.0,57392.0,263.0,1941.0,0.6056971514242878,0.1722814498933902,0.9632666666666667,0.11215351812366738,0.1798517820200592
17.0,404.0,57392.0,263.0,1941.0,0.6056971514242878,0.1722814498933902,0.9632666666666667,0.11215351812366738,0.1798517820200592
17.1,399.0,57397.0,258.0,1946.0,0.6073059360730594,0.1701492537313433,0.9632666666666667,0.11002132196162047,0.1776724205673573
17.200000000000003,385.0,57398.0,257.0,1960.0,0.5996884735202492,0.16417910447761194,0.96305,0.10959488272921108,0.17150568628478594
17.3,381.0,57404.0,251.0,1964.0,0.6028481012658228,0.1624733475479744,0.9630833333333333,0.1070362473347548,0.16976829524009227
17.400000000000002,381.0,57409.0,246.0,1964.0,0.6076555023923444,0.1624733475479744,0.9631666666666666,0.10490405117270789,0.16979054709413582
17.5,371.0,57409.0,246.0,1974.0,0.6012965964343598,0.1582089552238806,0.963,0.10490405117270789,0.16537745496499462
17.599999999999998,362.0,57410.0,245.0,1983.0,0.5963756177924218,0.15437100213219615,0.9628666666666666,0.1044776119402985,0.16140792614157945
17.7,358.0,57411.0,244.0,1987.0,0.5946843853820598,0.15266524520255864,0.9628166666666667,0.10405117270788912,0.15964534914222758
17.8,357.0,57410.0,245.0,1988.0,0.5930232558139535,0.15223880597014924,0.9627833333333333,0.1044776119402985,0.15919941241278
17.9,357.0,57415.0,240.0,1988.0,0.5979899497487438,0.15223880597014924,0.9628666666666666,0.1023454157782516,0.15922029540624916
18.0,352.0,57420.0,235.0,1993.0,0.5996592844974447,0.15010660980810234,0.9628666666666666,0.10021321961620469,0.15703151651927466
18.099999999999998,341.0,57421.0,234.0,2004.0,0.5930434782608696,0.14541577825159915,0.9627,0.0997867803837953,0.1521722010762567
18.2,337.0,57427.0,228.0,2008.0,0.5964601769911504,0.14371002132196162,0.9627333333333333,0.09722814498933902,0.15042667716948932
18.3,330.0,57428.0,227.0,2015.0,0.59245960502693,0.14072494669509594,0.9626333333333333,0.09680170575692963,0.147333035690837
18.4,325.0,57428.0,227.0,2020.0,0.5887681159420289,0.13859275053304904,0.96255,0.09680170575692963,0.14511977306156756
18.5,325.0,57433.0,222.0,2020.0,0.5941499085923218,0.13859275053304904,0.9626333333333333,0.09466950959488273,0.14513883416082174
18.6,321.0,57434.0,221.0,2024.0,0.5922509225092251,0.13688699360341153,0.9625833333333333,0.09424307036247334,0.14337134149545477
18.7,318.0,57441.0,214.0,2027.0,0.5977443609022557,0.13560767590618336,0.96265,0.09125799573560768,0.14206874802901293
18.8,318.0,57441.0,214.0,2027.0,0.5977443609022557,0.13560767590618336,0.96265,0.09125799573560768,0.14206874802901293
18.9,314.0,57442.0,213.0,2031.0,0.5958254269449715,0.13390191897654585,0.9626,0.0908315565031983,0.14030015507135912
19.0,310.0,57443.0,212.0,2035.0,0.5938697318007663,0.13219616204690832,0.96255,0.09040511727078891,0.1385310972083487
19.1,300.0,57448.0,207.0,2045.0,0.591715976331361,0.1279317697228145,0.9624666666666667,0.088272921108742,0.1341152339127462
19.2,287.0,57455.0,200.0,2058.0,0.5893223819301848,0.12238805970149254,0.9623666666666667,0.08528784648187633,0.12837108953613807
19.3,287.0,57455.0,200.0,2058.0,0.5893223819301848,0.12238805970149254,0.9623666666666667,0.08528784648187633,0.12837108953613807
19.400000000000002,287.0,57455.0,200.0,2058.0,0.5893223819301848,0.12238805970149254,0.9623666666666667,0.08528784648187633,0.12837108953613807
19.5,287.0,57455.0,200.0,2058.0,0.5893223819301848,0.12238805970149254,0.9623666666666667,0.08528784648187633,0.12837108953613807
19.6,282.0,57455.0,200.0,2063.0,0.5850622406639004,0.12025586353944563,0.9622833333333334,0.08528784648187633,0.12615125519709486
19.7,282.0,57455.0,200.0,2063.0,0.5850622406639004,0.12025586353944563,0.9622833333333334,0.08528784648187633,0.12615125519709486
19.8,277.0,57460.0,195.0,2068.0,0.586864406779661,0.11812366737739873,0.9622833333333334,0.08315565031982942,0.12394714676774057
19.900000000000002,273.0,57461.0,194.0,2072.0,0.5845824411134903,0.11641791044776119,0.9622333333333334,0.08272921108742004,0.12217337510200857
20.0,273.0,57461.0,194.0,2072.0,0.5845824411134903,0.11641791044776119,0.9622333333333334,0.08272921108742004,0.12217337510200857
20.1,273.0,57466.0,189.0,2072.0,0.5909090909090909,0.11641791044776119,0.9623166666666667,0.08059701492537313,0.12218945816439362
20.200000000000003,273.0,57466.0,189.0,2072.0,0.5909090909090909,0.11641791044776119,0.9623166666666667,0.08059701492537313,0.12218945816439362
20.3,265.0,57468.0,187.0,2080.0,0.5862831858407079,0.11300639658848614,0.9622166666666667,0.07974413646055437,0.11864005056357316
20.400000000000002,261.0,57469.0,186.0,2084.0,0.5838926174496645,0.11130063965884861,0.9621666666666666,0.079317697228145,0.11686464561329575
20.5,257.0,57470.0,185.0,2088.0,0.581447963800905,0.10959488272921108,0.9621166666666666,0.07889125799573561,0.11508877298350981
20.6,257.0,57470.0,185.0,2088.0,0.581447963800905,0.10959488272921108,0.9621166666666666,0.07889125799573561,0.11508877298350981
