threshold,tp,tn,fp,fn,precision,recall,accuracy,overcount,F_4
25.44,553.0,56691.0,964.0,1792.0,0.36453526697429134,0.23582089552238805,0.9540666666666666,0.4110874200426439,0.24082280912979992
25.6,555.0,56695.0,960.0,1790.0,0.36633663366336633,0.23667377398720682,0.9541666666666667,0.4093816631130064,0.24170616113744078
25.76,553.0,56705.0,950.0,1792.0,0.36793080505655357,0.23582089552238805,0.9543,0.4051172707889126,0.24090920739051327
25.92,545.0,56712.0,943.0,1800.0,0.36626344086021506,0.232409381663113,0.9542833333333334,0.40213219616204693,0.23751538146021328
26.080000000000002,538.0,56724.0,931.0,1807.0,0.3662355343771273,0.22942430703624733,0.9543666666666667,0.3970149253731343,0.23457898381594808
26.240000000000002,537.0,56728.0,927.0,1808.0,0.3668032786885246,0.22899786780383796,0.9544166666666667,0.3953091684434968,0.23417299404884054
26.400000000000002,535.0,56731.0,924.0,1810.0,0.3666895133653187,0.2281449893390192,0.9544333333333334,0.3940298507462687,0.2333307678493548
26.560000000000002,533.0,56739.0,916.0,1812.0,0.36783988957902003,0.22729211087420043,0.9545333333333333,0.3906183368869936,0.2325181554569016
26.720000000000002,534.0,56740.0,915.0,1811.0,0.36853002070393376,0.2277185501066098,0.9545666666666667,0.39019189765458423,0.23295439965100467
26.880000000000003,535.0,56747.0,908.0,1810.0,0.37075537075537074,0.2281449893390192,0.9547,0.3872068230277185,0.2334265841952622
27.040000000000003,533.0,56755.0,900.0,1812.0,0.371946964410328,0.22729211087420043,0.9548,0.3837953091684435,0.2326136626190537
27.200000000000003,531.0,56756.0,899.0,1814.0,0.3713286713286713,0.22643923240938166,0.9547833333333333,0.38336886993603414,0.2317586649550706
27.360000000000003,529.0,56756.0,899.0,1816.0,0.3704481792717087,0.2255863539445629,0.95475,0.38336886993603414,0.23089760706583135
27.520000000000003,525.0,56757.0,898.0,1820.0,0.3689388615600843,0.22388059701492538,0.9547,0.3829424307036247,0.22918111085432555
27.680000000000003,525.0,56757.0,898.0,1820.0,0.3689388615600843,0.22388059701492538,0.9547,0.3829424307036247,0.22918111085432555
27.840000000000003,523.0,56760.0,895.0,1822.0,0.3688293370944993,0.2230277185501066,0.9547166666666667,0.3816631130063966,0.2283373568236684
28.000000000000004,525.0,56768.0,887.0,1820.0,0.3718130311614731,0.22388059701492538,0.9548833333333333,0.37825159914712153,0.22924586458440357
28.159999999999997,523.0,56770.0,885.0,1822.0,0.37144886363636365,0.2230277185501066,0.9548833333333333,0.3773987206823028,0.22839601315248662
28.32,519.0,56780.0,875.0,1826.0,0.37230989956958394,0.22132196162046908,0.9549833333333333,0.373134328358209,0.22673073957958575
28.479999999999997,520.0,56786.0,869.0,1825.0,0.3743700503959683,0.22174840085287847,0.9551,0.37057569296375265,0.22719679251587038
28.64,520.0,56801.0,854.0,1825.0,0.3784570596797671,0.22174840085287847,0.95535,0.3641791044776119,0.22728441404843933
28.799999999999997,520.0,56801.0,854.0,1825.0,0.3784570596797671,0.22174840085287847,0.95535,0.3641791044776119,0.22728441404843933
28.96,516.0,56805.0,850.0,1829.0,0.37774524158125916,0.22004264392324094,0.95535,0.3624733475479744,0.2255824718407653
29.119999999999997,513.0,56812.0,843.0,1832.0,0.37831858407079644,0.2187633262260128,0.9554166666666667,0.35948827292110874,0.22432863463319275
29.28,511.0,56815.0,840.0,1834.0,0.37823834196891193,0.21791044776119403,0.9554333333333334,0.3582089552238806,0.22348280208896093
29.439999999999998,509.0,56818.0,837.0,1836.0,0.37815750371471024,0.21705756929637526,0.95545,0.35692963752665247,0.22263675191684248
29.6,503.0,56832.0,823.0,1842.0,0.3793363499245852,0.214498933901919,0.9555833333333333,0.3509594882729211,0.22012562425989807
29.759999999999998,499.0,56833.0,822.0,1846.0,0.3777441332323997,0.21279317697228145,0.9555333333333333,0.35053304904051175,0.21840323369635178
29.92,497.0,56840.0,815.0,1848.0,0.3788109756097561,0.21194029850746268,0.9556166666666667,0.34754797441364604,0.21757828594973216
30.08,497.0,56845.0,810.0,1848.0,0.3802601377199694,0.21194029850746268,0.9557,0.34541577825159914,0.21760630489092642
30.240000000000002,494.0,56852.0,803.0,1851.0,0.3808789514263685,0.21066098081023454,0.9557666666666667,0.3424307036247335,0.21634850709740577
30.4,494.0,56852.0,803.0,1851.0,0.3808789514263685,0.21066098081023454,0.9557666666666667,0.3424307036247335,0.21634850709740577
30.560000000000002,487.0,56855.0,800.0,1858.0,0.37839937839937837,0.20767590618336887,0.9557,0.3411513859275053,0.21333779988146465
30.72,487.0,56868.0,787.0,1858.0,0.38226059654631084,0.20767590618336887,0.9559166666666666,0.33560767590618334,0.21340929009640663
30.880000000000003,482.0,56868.0,787.0,1863.0,0.3798266351457841,0.20554371002132196,0.9558333333333333,0.33560767590618334,0.2112454561860321
31.04,482.0,56868.0,787.0,1863.0,0.3798266351457841,0.20554371002132196,0.9558333333333333,0.33560767590618334,0.2112454561860321
31.200000000000003,483.0,56873.0,782.0,1862.0,0.38181818181818183,0.20597014925373133,0.9559333333333333,0.33347547974413644,0.21170555627175452
31.36,484.0,56879.0,776.0,1861.0,0.38412698412698415,0.20639658848614073,0.95605,0.33091684434968016,0.21217122227952556
31.520000000000003,477.0,56882.0,773.0,1868.0,0.3816,0.20341151385927506,0.9559833333333333,0.32963752665245205,0.20915656435388186
31.68,475.0,56885.0,770.0,1870.0,0.3815261044176707,0.2025586353944563,0.956,0.3283582089552239,0.20830646201470399
31.840000000000003,471.0,56890.0,765.0,1874.0,0.38106796116504854,0.20085287846481875,0.9560166666666666,0.326226012793177,0.20660026834554648
32.0,461.0,56900.0,755.0,1884.0,0.37911184210526316,0.19658848614072494,0.9560166666666666,0.32196162046908317,0.20231825691862868
32.160000000000004,462.0,56901.0,754.0,1883.0,0.37993421052631576,0.19701492537313434,0.95605,0.3215351812366738,0.20275712515489466
32.32,462.0,56901.0,754.0,1883.0,0.37993421052631576,0.19701492537313434,0.95605,0.3215351812366738,0.20275712515489466
32.480000000000004,462.0,56901.0,754.0,1883.0,0.37993421052631576,0.19701492537313434,0.95605,0.3215351812366738,0.20275712515489466
32.64,462.0,56906.0,749.0,1883.0,0.3815028901734104,0.19701492537313434,0.9561333333333333,0.3194029850746269,0.2027833001988072
